"ASV","treatment","Est","pval","pval.holm","SE","t.val","sampletype","week"
"ASV203","cdiff",-1.9735219591736,0.405236896442613,0.989230198097196,2.32980186876672,-0.975070287304789,"cecum","Week 2"
"ASV203","Intercept",-1.12672913673744,0.560443980042896,1,1.64741870022604,-0.600686556211283,"cecum","Week 2"
"ASV203","la",-1.79364244669926,0.439112252547876,0.994402660337735,2.32980186876672,-0.875775167609013,"cecum","Week 2"
"ASV203","lg",-2.52621694123479,0.338670415213196,0.997281039592324,2.32980186876672,-1.18893931333064,"cecum","Week 2"
"ASV204","cdiff",-0.585860185760309,0.462919286439141,0.991738205354311,1.91448495867519,-0.309627400455593,"cecum","Week 2"
"ASV204","Intercept",-2.74954209411398,0.174398656557355,0.920547310398704,1.35374529675887,-2.13813525562133,"cecum","Week 2"
"ASV204","la",-0.367211939667976,0.41877302118879,0.987761686772377,1.91448495867519,-0.143053286063317,"cecum","Week 2"
"ASV204","lg",8.13131839662801,0.0056805970922633,0.395984187358589,1.91448495867519,4.61045122018308,"cecum","Week 2"
"ASV206","cdiff",-7.49810707008821,0.00814611942416506,0.552638623401417,1.95201777263446,-4.12247964722308,"cecum","Week 2"
"ASV206","Intercept",4.55441817403561,0.0133621954956069,0.697021399679351,1.38028500402649,3.58936135613237,"cecum","Week 2"
"ASV206","la",-7.48079167741273,0.00743795065922727,0.531612359835349,1.95201777263446,-4.06334814752696,"cecum","Week 2"
"ASV206","lg",-8.28803439670206,0.00461381197241501,0.402416387096262,1.95201777263446,-4.53392269657655,"cecum","Week 2"
"ASV207","cdiff",6.39546375710548,0.0193962584426597,0.816148648547591,2.06794536396968,3.30745196409651,"cecum","Week 2"
"ASV207","Intercept",-2.93041638316406,0.145384875614399,0.937289597531057,1.46225818998625,-2.07466518607589,"cecum","Week 2"
"ASV207","la",-0.0642594978702842,0.491974257446155,1,2.06794536396968,-0.0371540975122047,"cecum","Week 2"
"ASV207","lg",2.01694404537878,0.392153645256974,0.979175087252407,2.06794536396968,1.09382619936969,"cecum","Week 2"
"ASV208","cdiff",8.17969759748988,0.00102042176813891,0.189743359076412,1.57455833655084,5.58947608048387,"cecum","Week 2"
"ASV208","Intercept",-2.65114816342033,0.135846814554003,0.88591937181747,1.11338087714891,-2.40137039087902,"cecum","Week 2"
"ASV208","la",-0.444191722910538,0.410739336701162,0.983729084860746,1.57455833655084,-0.317427100543997,"cecum","Week 2"
"ASV208","lg",8.56681529656539,0.000743843959081856,0.142678428036508,1.57455833655084,5.85940063871297,"cecum","Week 2"
"ASV209","cdiff",-0.165098705103979,0.561310625306479,1,2.38338228086753,-0.0537967504424511,"cecum","Week 2"
"ASV209","Intercept",-2.89075738019003,0.182261593114125,0.975451314372961,1.68530577296129,-1.79094603593937,"cecum","Week 2"
"ASV209","la",-0.0358574425792248,0.495648897384731,1,2.38338228086753,0.000177601042142553,"cecum","Week 2"
"ASV209","lg",2.52680991924771,0.367154249586175,0.998193565633072,2.38338228086753,1.17660808300336,"cecum","Week 2"
"ASV21","cdiff",-0.177651302785295,0.496118777289806,0.993508322596082,1.86159842091661,-0.0867370222493669,"cecum","Week 2"
"ASV21","Intercept",-3.05403435328843,0.122584651125262,0.885201161283975,1.31634886727631,-2.4592060670463,"cecum","Week 2"
"ASV21","la",0.0179349451892691,0.427949110628083,0.988351587231371,1.86159842091661,-0.0122993882460071,"cecum","Week 2"
"ASV21","lg",13.0157465357628,0.000303629713858164,0.0449999111789411,1.86159842091661,7.72913487789389,"cecum","Week 2"
"ASV210","cdiff",7.26640706939789,0.0032113663030616,0.226944207252515,1.45622920480846,5.53281951878609,"cecum","Week 2"
"ASV210","Intercept",-2.62000318312454,0.121137253012924,0.850073927634075,1.02970954568196,-2.73544093064685,"cecum","Week 2"
"ASV210","la",-0.363572042231088,0.394244705562026,0.976871894794142,1.45622920480846,-0.144781584457424,"cecum","Week 2"
"ASV210","lg",5.5547332459481,0.0119353316760214,0.52546627416257,1.45622920480846,4.20045849288261,"cecum","Week 2"
"ASV211","cdiff",-0.363448632854553,0.550242780489967,1,2.4392740283383,-0.14025012984269,"cecum","Week 2"
"ASV211","Intercept",-2.87370255880254,0.206211772129553,0.986619119318916,1.72482720661024,-1.72061059700231,"cecum","Week 2"
"ASV211","la",-0.144576334470209,0.547660169582597,1,2.4392740283383,-0.0195829924422418,"cecum","Week 2"
"ASV211","lg",1.011210547353,0.511309359475376,1,2.4392740283383,0.472053272153917,"cecum","Week 2"
"ASV213","cdiff",-0.179945524701697,0.548736486039073,1,2.36603054185116,-0.0833800944354475,"cecum","Week 2"
"ASV213","Intercept",-2.85181773442349,0.201922258181586,0.970171262996195,1.67303624063743,-1.75634307396633,"cecum","Week 2"
"ASV213","la",-0.0668195772037206,0.532974152112304,1,2.36603054185116,0.0130381359634981,"cecum","Week 2"
"ASV213","lg",1.02068627514657,0.527434738445394,1,2.36603054185116,0.482901274689931,"cecum","Week 2"
"ASV214","cdiff",-0.323704708828713,0.527177276664498,1,2.47460328813525,-0.0903731516956108,"cecum","Week 2"
"ASV214","Intercept",-2.76850233512933,0.236079884490117,0.978684818023916,1.74980876578697,-1.63867517640104,"cecum","Week 2"
"ASV214","la",1.52699578942609,0.492747787428737,0.993460708677756,2.47460328813525,0.676526044875991,"cecum","Week 2"
"ASV214","lg",-1.02471809661146,0.504769345636654,0.998053806030703,2.47460328813525,-0.406453097309964,"cecum","Week 2"
"ASV216","cdiff",-4.85241230219791,0.0867151552123522,1,2.52890148923303,-1.96154385449649,"cecum","Week 2"
"ASV216","Intercept",5.67425212013285,0.0153282105594683,0.7348430552808,1.78820339198943,3.42498015098204,"cecum","Week 2"
"ASV216","la",-8.62787506024667,0.0133205958244377,0.675246046847092,2.52890148923303,-3.64697069874483,"cecum","Week 2"
"ASV216","lg",-6.32746686907001,0.0357068660972954,0.981492130650349,2.52890148923303,-2.61972059547142,"cecum","Week 2"
"ASV217","cdiff",-7.62511993771559,0.00238508901014302,0.307861122479044,1.58821062517119,-5.29649508908367,"cecum","Week 2"
"ASV217","Intercept",4.45749460886979,0.00773258796793943,0.423865853727612,1.12303450301107,4.50187613665712,"cecum","Week 2"
"ASV217","la",-7.3287699738905,0.00443176715640321,0.316351595672525,1.58821062517119,-5.06568626320839,"cecum","Week 2"
"ASV217","lg",0.598959030639459,0.68196050720349,1,1.58821062517119,0.43019959498799,"cecum","Week 2"
"ASV22","cdiff",-0.397662973671171,0.45670378389621,1,1.92247159631841,-0.178665808270887,"cecum","Week 2"
"ASV22","Intercept",-2.72365161456153,0.161124205952571,0.943739224670781,1.35939270239527,-2.06108890495845,"cecum","Week 2"
"ASV22","la",-0.230549818006503,0.486105515234317,0.992789734312879,1.92247159631841,-0.103571436696205,"cecum","Week 2"
"ASV22","lg",7.98842078027932,0.00499121563472681,0.413176286583094,1.92247159631841,4.40177878891103,"cecum","Week 2"
"ASV221","cdiff",-0.320451273855289,0.707544075127335,1,3.08099463481671,-0.13154516335677,"cecum","Week 2"
"ASV221","Intercept",1.28816591338155,0.486665041558754,1,2.17859219907827,0.695295259817997,"cecum","Week 2"
"ASV221","la",-4.30582912470461,0.241206390175956,1,3.08099463481671,-1.4836231085714,"cecum","Week 2"
"ASV221","lg",-4.98729441075958,0.201154554904875,0.983767593648238,3.08099463481671,-1.71750301420407,"cecum","Week 2"
"ASV222","cdiff",0.0403454639045634,0.593553347082638,1,2.6827943145673,0.0192305924986502,"cecum","Week 2"
"ASV222","Intercept",-2.9893750662178,0.233303840823018,0.994413616301359,1.89702205235925,-1.60068200208807,"cecum","Week 2"
"ASV222","la",4.38164165716088,0.195808962777242,0.992037373260777,2.6827943145673,1.72914951516717,"cecum","Week 2"
"ASV222","lg",-0.603676788975258,0.596617066790813,1,2.6827943145673,-0.233446124133874,"cecum","Week 2"
"ASV223","cdiff",1.0808047007432,0.523067094694749,1,2.42740180589802,0.504152072874749,"cecum","Week 2"
"ASV223","Intercept",-2.86635363815075,0.20995143691527,0.987257944789002,1.71643227761496,-1.73211619250202,"cecum","Week 2"
"ASV223","la",-0.111856394980018,0.543492182374799,1,2.42740180589802,-0.0709151728107311,"cecum","Week 2"
"ASV223","lg",0.533519576233197,0.551412124556046,1,2.42740180589802,0.287621169500025,"cecum","Week 2"
"ASV226","cdiff",-5.52998486100285,0.110674041125786,0.977885716901712,2.6784453318655,-2.17587887892143,"cecum","Week 2"
"ASV226","Intercept",2.59595808145627,0.224573087991088,1,1.89394685719955,1.4772778046603,"cecum","Week 2"
"ASV226","la",-1.36937506399312,0.589703610908986,1,2.6784453318655,-0.523693480679875,"cecum","Week 2"
"ASV226","lg",-6.04935989197587,0.0833405264575488,0.947339754017116,2.6784453318655,-2.36735767811874,"cecum","Week 2"
"ASV227","cdiff",0.0934215612152989,0.445724015640578,0.989817541817175,1.91104633567995,0.116524697335039,"cecum","Week 2"
"ASV227","Intercept",-3.05653968353741,0.136493032748289,0.882544989370112,1.35131382312099,-2.41013284798712,"cecum","Week 2"
"ASV227","la",0.0441894201176037,0.463708461552689,0.98291477379512,1.91104633567995,0.0421698678192803,"cecum","Week 2"
"ASV227","lg",6.99944787148566,0.0114049803712535,0.57286766420621,1.91104633567995,4.0215926903697,"cecum","Week 2"
"ASV228","cdiff",8.7060086122057,0.000953015800006409,0.136183222532301,1.53161740995214,6.46168939416666,"cecum","Week 2"
"ASV228","Intercept",-2.96506024941216,0.0759030820008645,0.836836147079109,1.08301705676053,-2.86507146106482,"cecum","Week 2"
"ASV228","la",-0.110143788935714,0.423268806396273,0.983999512409506,1.53161740995214,-0.0462053347439847,"cecum","Week 2"
"ASV228","lg",7.2768680156453,0.00260936312550247,0.265974718242367,1.53161740995214,5.34846421873183,"cecum","Week 2"
"ASV229","cdiff",-0.38253685515355,0.531233191976196,1,2.62252235031126,-0.147848732780406,"cecum","Week 2"
"ASV229","Intercept",-2.96178625800538,0.235259305209156,0.975159826551316,1.85440333771838,-1.61538962737363,"cecum","Week 2"
"ASV229","la",0.127818004953077,0.575530192122743,1,2.62252235031126,0.0193384160877929,"cecum","Week 2"
"ASV229","lg",3.55560736713665,0.282745906067859,0.99694872379456,2.62252235031126,1.44953406834839,"cecum","Week 2"
"ASV23","cdiff",0.482688834098535,0.65143765841519,1,1.19090780926671,0.477278333878045,"cecum","Week 2"
"ASV23","Intercept",8.15635806613247,3.72723423003865e-05,0.00966993602116503,0.842098987700508,11.3938510003855,"cecum","Week 2"
"ASV23","la",-2.14525840852798,0.112042882727768,0.965649155101511,1.19090780926671,-2.12116443891592,"cecum","Week 2"
"ASV23","lg",-11.820189388426,1.26435537879753e-05,0.00343487146784024,1.19090780926671,-11.2768240602534,"cecum","Week 2"
"ASV231","cdiff",-0.706559628496084,0.470228548987498,1,2.31923746188084,-0.324249929640484,"cecum","Week 2"
"ASV231","Intercept",-2.72638763068059,0.221781707184723,0.985416989996496,1.63994853647782,-1.67225196136369,"cecum","Week 2"
"ASV231","la",8.42158553356118,0.00886941466349827,0.593954383666653,2.31923746188084,3.82306486061401,"cecum","Week 2"
"ASV231","lg",1.21680974919626,0.52594587215493,0.999461031600693,2.31923746188084,0.567769566724433,"cecum","Week 2"
"ASV233","cdiff",4.42380262215944,0.209752974030278,1,2.8856551105368,1.61412530849385,"cecum","Week 2"
"ASV233","Intercept",-2.90487796386331,0.248016734928891,0.999082874500124,2.04046629682619,-1.43423339938713,"cecum","Week 2"
"ASV233","la",-0.102697657681642,0.611348994128245,1,2.8856551105368,-0.0512489290956131,"cecum","Week 2"
"ASV233","lg",4.90803438262752,0.152120277542829,0.998094300662378,2.8856551105368,1.7568637462155,"cecum","Week 2"
"ASV236","cdiff",7.52907155868049,0.00166368185697883,0.253248046952318,1.51778630631216,5.36245156860181,"cecum","Week 2"
"ASV236","Intercept",-2.84287666073846,0.0986381501610852,0.81794221305971,1.07323698958541,-2.74549710955355,"cecum","Week 2"
"ASV236","la",-0.0992641207185281,0.409313999703424,1,1.51778630631217,-0.0568732884224478,"cecum","Week 2"
"ASV236","lg",5.41836425320582,0.0124530654650833,0.625316439903393,1.51778630631217,3.81938146681236,"cecum","Week 2"
"ASV237","cdiff",-0.227105710257444,0.486209888270926,1,2.39988940239427,-0.102749030590661,"cecum","Week 2"
"ASV237","Intercept",-2.93913899624743,0.200845435533138,0.970503644501047,1.69697807053072,-1.77821762219415,"cecum","Week 2"
"ASV237","la",-0.103284858162026,0.538949130780902,0.997002874015357,2.39988940239428,-0.0479333651923068,"cecum","Week 2"
"ASV237","lg",5.47989565559706,0.086143205306563,0.939651886781278,2.39988940239428,2.41240761401644,"cecum","Week 2"
"ASV239","cdiff",-5.59576235000996,0.0942583043361276,0.979201922746187,2.70356122356978,-2.20292092078082,"cecum","Week 2"
"ASV239","Intercept",2.63668894696644,0.213170829721739,1,1.91170647453919,1.52384127903445,"cecum","Week 2"
"ASV239","la",-5.73993032469371,0.0933611623214591,0.969755579274238,2.70356122356978,-2.24939699583104,"cecum","Week 2"
"ASV239","lg",-3.04700942042439,0.311950630439324,1,2.70356122356978,-1.1820938225088,"cecum","Week 2"
"ASV24","cdiff",1.14820430904362,0.280905798907819,1,1.05854132082145,1.24902162728892,"cecum","Week 2"
"ASV24","Intercept",7.30854357407837,3.12105121199123e-05,0.00803605159445306,0.748501746119013,11.1755328700906,"cecum","Week 2"
"ASV24","la",0.359764891860804,0.709487658068019,1,1.05854132082145,0.391217936935087,"cecum","Week 2"
"ASV24","lg",-11.015122193418,8.06648657373678e-06,0.00220054996967869,1.05854132082145,-11.6195607970856,"cecum","Week 2"
"ASV241","cdiff",3.46496155848685,0.228936679245939,0.986434646604672,2.28276836890749,1.67066899045825,"cecum","Week 2"
"ASV241","Intercept",-2.72867939709573,0.207173280620775,0.987941759022626,1.61416099353264,-1.71050557310992,"cecum","Week 2"
"ASV241","la",7.37747483048762,0.0143686514757095,0.773583310651738,2.28276836890749,3.40343360365486,"cecum","Week 2"
"ASV241","lg",-1.33869071469061,0.462551679734671,0.988684180880477,2.28276836890749,-0.621468486830507,"cecum","Week 2"
"ASV242","cdiff",-1.47696519916477,0.51737327080811,1,2.64942685369884,-0.589957496460934,"cecum","Week 2"
"ASV242","Intercept",-0.134454361670199,0.658888995795404,1,1.87342769450819,-0.00550014980296486,"cecum","Week 2"
"ASV242","la",-3.01591511251812,0.333322156232927,0.990637572763958,2.64942685369884,-1.22206352504653,"cecum","Week 2"
"ASV242","lg",1.51010188989663,0.549776484291347,1,2.64942685369884,0.606999112780438,"cecum","Week 2"
"ASV243","cdiff",-0.169623598548989,0.523384461183531,0.997608472895986,2.15767710127497,-0.0443226118887161,"cecum","Week 2"
"ASV243","Intercept",-2.75394546605435,0.184759539311724,0.967182289291858,1.52570810992247,-1.90562126190693,"cecum","Week 2"
"ASV243","la",-0.300677141909715,0.518769291593939,1,2.15767710127497,-0.105424873020661,"cecum","Week 2"
"ASV243","lg",4.00180637718521,0.1606730009423,0.970480788000342,2.15767710127497,2.02150222503754,"cecum","Week 2"
"ASV244","cdiff",-0.0679190225409298,0.4898459352594,0.98999392738648,1.85869050298786,-0.0699559478356428,"cecum","Week 2"
"ASV244","Intercept",-2.87961573334793,0.125471201371573,0.90836022082449,1.31429265878975,-2.32719239209957,"cecum","Week 2"
"ASV244","la",-0.172841568415802,0.474109899351254,1,1.85869050298786,-0.0950819359880418,"cecum","Week 2"
"ASV244","lg",6.94183539615948,0.00944061874696771,0.529905153026816,1.85869050298786,4.15517133558268,"cecum","Week 2"
"ASV247","cdiff",4.94504569514033,0.0802983165401639,0.874784348781263,1.98518661570257,2.6661023274095,"cecum","Week 2"
"ASV247","Intercept",-3.03806883897255,0.14030692824054,0.931460893491284,1.40373891788406,-2.20744725101286,"cecum","Week 2"
"ASV247","la",7.74897996739353,0.00674714478990323,0.522944962459739,1.98518661570257,4.15211471978723,"cecum","Week 2"
"ASV247","lg",-0.39691508442432,0.456261551509551,0.994722605907187,1.98518661570257,-0.250019785250433,"cecum","Week 2"
"ASV249","cdiff",4.48633635622531,0.121022079712058,0.955002712212619,2.1602214164381,2.21341012352054,"cecum","Week 2"
"ASV249","Intercept",-2.84237751851117,0.207415170137258,0.941858107518934,1.52750721242779,-1.88450042949839,"cecum","Week 2"
"ASV249","la",-0.226809020768324,0.484391631737715,1,2.16022141643811,-0.155464518190626,"cecum","Week 2"
"ASV249","lg",-0.835789557633542,0.432157916352098,1,2.16022141643811,-0.441143111226934,"cecum","Week 2"
"ASV25","cdiff",-2.02788493567059,0.125136946509681,0.998248630882557,1.19938550808449,-1.98604123190758,"cecum","Week 2"
"ASV25","Intercept",8.75325362275904,9.75393554212511e-05,0.01898184151754,0.848093626023416,12.1122304520763,"cecum","Week 2"
"ASV25","la",-1.29050554966372,0.274563657508191,1,1.19938550808449,-1.26811153851147,"cecum","Week 2"
"ASV25","lg",-12.3383396654032,1.87768982127481e-05,0.00479127564035536,1.19938550808449,-11.6817183477125,"cecum","Week 2"
"ASV250","cdiff",-0.1238352948946,0.442126122880602,0.997630693402246,1.8159550958918,-0.116848820670501,"cecum","Week 2"
"ASV250","Intercept",-2.92104981408097,0.141756414082485,0.870293688027352,1.28407416263536,-2.39187766336328,"cecum","Week 2"
"ASV250","la",-0.126181812125584,0.431167737607465,0.993419267818391,1.8159550958918,-0.0850638847083834,"cecum","Week 2"
"ASV250","lg",7.14741110636703,0.00773650499985924,0.511147467395198,1.8159550958918,4.30816656469617,"cecum","Week 2"
"ASV252","cdiff",-0.208215542679726,0.478696077038833,1,1.94638803223665,-0.0979643954593063,"cecum","Week 2"
"ASV252","Intercept",-2.92084060714658,0.145627100445959,0.925292651012459,1.37630417641488,-2.22243179896676,"cecum","Week 2"
"ASV252","la",-0.240139643434456,0.468768249282934,0.990314701719854,1.94638803223665,-0.102254109024063,"cecum","Week 2"
"ASV252","lg",6.69201377191203,0.0153452030930931,0.650769259779735,1.94638803223665,3.70497313771061,"cecum","Week 2"
"ASV256","cdiff",-0.343632306086029,0.539605019852751,1,2.24630911472126,-0.161130775691208,"cecum","Week 2"
"ASV256","Intercept",-2.83631020347314,0.191862855345369,0.957628400434842,1.58838040766055,-1.8589523946164,"cecum","Week 2"
"ASV256","la",0.0310055437333493,0.506625019180911,1,2.24630911472126,0.0389090026424955,"cecum","Week 2"
"ASV256","lg",3.95368441453786,0.169107223206536,0.96996511816881,2.24630911472126,1.92310051825607,"cecum","Week 2"
"ASV257","cdiff",4.90366366823739,0.146813315034083,0.996626140254605,2.70081375203094,1.9073474002105,"cecum","Week 2"
"ASV257","Intercept",-2.91027057952852,0.240988718970913,1,1.90976371878296,-1.54777377562666,"cecum","Week 2"
"ASV257","la",0.00384183586622624,0.569747618058978,1,2.70081375203094,-0.00382345990543302,"cecum","Week 2"
"ASV257","lg",-0.502264927909986,0.577748814421105,1,2.70081375203094,-0.188465011994657,"cecum","Week 2"
"ASV258","cdiff",-0.24940291287227,0.519500898834807,1,2.32426809707053,-0.146815215081819,"cecum","Week 2"
"ASV258","Intercept",-2.98505847480083,0.19693773263423,0.968583044171003,1.64350573273412,-1.82050815457978,"cecum","Week 2"
"ASV258","la",-0.0612270301454687,0.529892888260779,0.996470685546318,2.32426809707053,-0.0532438414666237,"cecum","Week 2"
"ASV258","lg",4.28899792089393,0.160946899478596,0.981061452104086,2.32426809707053,1.91300607852346,"cecum","Week 2"
"ASV259","cdiff",8.06479449791407,0.00747146800998722,0.42420874277332,1.98959780792298,4.34904701463744,"cecum","Week 2"
"ASV259","Intercept",-3.01975069045214,0.126343671864115,0.939058742599262,1.40685810181623,-2.23346576484353,"cecum","Week 2"
"ASV259","la",0.0667622667452221,0.470954183482503,1,1.98959780792298,0.0484495020611575,"cecum","Week 2"
"ASV259","lg",-0.737326803900827,0.459276276869683,1,1.98959780792298,-0.35913678650057,"cecum","Week 2"
"ASV26","cdiff",11.7266464415822,1.84264564658528e-05,0.00527720553929341,1.15766249528023,11.6236236082771,"cecum","Week 2"
"ASV26","Intercept",-2.8574643128669,0.0646993550512493,0.666770211313966,0.818591000737987,-3.62729622748508,"cecum","Week 2"
"ASV26","la",10.6918474555169,3.51174362524938e-05,0.0095918754756748,1.15766249528023,10.5675134894735,"cecum","Week 2"
"ASV26","lg",9.41469338129931,8.88350140927604e-05,0.0218699389946597,1.15766249528023,9.26479854735089,"cecum","Week 2"
"ASV260","cdiff",0.201958910766764,0.508056323391864,1,2.244819786862,0.0477482714147303,"cecum","Week 2"
"ASV260","Intercept",-3.20415569289543,0.154006367151125,0.946445427575913,1.58732729383186,-2.04388526439856,"cecum","Week 2"
"ASV260","la",0.164801683159341,0.459784931666697,0.992922599401987,2.24481978686201,0.00770005864857598,"cecum","Week 2"
"ASV260","lg",0.783390054067716,0.506246321183612,1,2.24481978686201,0.367187270220879,"cecum","Week 2"
"ASV261","cdiff",6.4279402470474,0.0538203407958575,0.878262653926865,2.40909566465365,2.85768208644988,"cecum","Week 2"
"ASV261","Intercept",-2.92318110952298,0.205087758817192,0.963407383376616,1.70348788100371,-1.7580144995046,"cecum","Week 2"
"ASV261","la",0.0726966562916452,0.506446023913996,1,2.40909566465365,0.023994792699551,"cecum","Week 2"
"ASV261","lg",-0.540502722033203,0.548565090327374,1,2.40909566465365,-0.228816321588097,"cecum","Week 2"
"ASV263","cdiff",-0.152776444175647,0.460184785395104,1,1.86928963914927,-0.107164467556402,"cecum","Week 2"
"ASV263","Intercept",-2.75788035510011,0.145626684741963,0.922552561720147,1.3217873798442,-2.19521086977789,"cecum","Week 2"
"ASV263","la",-0.321022417404491,0.408460838459174,1,1.86928963914927,-0.15154745714621,"cecum","Week 2"
"ASV263","lg",5.94126653353884,0.0212145568402416,0.706690261641432,1.86928963914927,3.44464443536146,"cecum","Week 2"
"ASV266","cdiff",-3.06498608185606,0.303454269624795,1,2.65480096958289,-1.2187339086279,"cecum","Week 2"
"ASV266","Intercept",3.43022461466984,0.136785044509811,0.979056951206978,1.87722776829269,2.00921839457124,"cecum","Week 2"
"ASV266","la",-6.67665088907332,0.0639387268008286,0.903288986992375,2.6548009695829,-2.67806432194052,"cecum","Week 2"
"ASV266","lg",-6.80079565339474,0.05745754308066,0.873782300932136,2.6548009695829,-2.75479346627294,"cecum","Week 2"
"ASV267","cdiff",-8.52278386195261,0.00475016336065491,0.485172824129951,2.13154904690083,-4.20512402770513,"cecum","Week 2"
"ASV267","Intercept",5.19040685817987,0.0099612447647203,0.66877472603069,1.5072327854953,3.68552868141444,"cecum","Week 2"
"ASV267","la",-6.44506113290147,0.0183932687200595,0.847412897768882,2.13154904690083,-3.17520765419555,"cecum","Week 2"
"ASV267","lg",-9.03707981683021,0.00385375478713228,0.402797734903754,2.13154904690083,-4.44462060376955,"cecum","Week 2"
"ASV269","cdiff",-0.040788095553073,0.450226656303356,0.982850930079053,2.00489685283087,0.0109295262656565,"cecum","Week 2"
"ASV269","Intercept",-3.13508056660449,0.133257619004768,0.900903277227166,1.41767616021627,-2.34848004039981,"cecum","Week 2"
"ASV269","la",0.0611094355201298,0.442315543462948,0.988944997175947,2.00489685283087,0.0597620009304066,"cecum","Week 2"
"ASV269","lg",7.4085659495608,0.0119263945692466,0.567013173404515,2.00489685283087,4.00370324288151,"cecum","Week 2"
"ASV27","cdiff",13.1776307146948,3.17225428783572e-05,0.00919332120081399,1.62164764769334,8.92099030100363,"cecum","Week 2"
"ASV27","Intercept",-2.91097245665001,0.106220237270498,0.844353548537428,1.14667804837918,-2.61961925611159,"cecum","Week 2"
"ASV27","la",-0.285587948767326,0.418061593513205,0.999559527044752,1.62164764769334,-0.133046695719502,"cecum","Week 2"
"ASV27","lg",5.91075522728504,0.0115968595449773,0.596464007585367,1.62164764769334,3.92006487448179,"cecum","Week 2"
"ASV274","cdiff",-6.45031660624164,0.0423131627504454,0.930847028586876,2.44486724960959,-2.72868712175819,"cecum","Week 2"
"ASV274","Intercept",3.26573414191154,0.113454928299875,0.990127927877751,1.72878221129985,2.01497081674852,"cecum","Week 2"
"ASV274","la",-6.21782465806094,0.0577260197162615,0.936521235246698,2.44486724960959,-2.65623869308798,"cecum","Week 2"
"ASV274","lg",-6.73248019938667,0.0359986076242517,0.87353042657586,2.44486724960959,-2.88745592878819,"cecum","Week 2"
"ASV276","cdiff",-0.148028577025825,0.469726042891625,0.991659333193229,1.95573690616267,-0.0335037065061106,"cecum","Week 2"
"ASV276","Intercept",-2.87585675312436,0.152996562578487,0.907835996948307,1.38291482856442,-2.26464895789222,"cecum","Week 2"
"ASV276","la",-0.473516395134211,0.456612671379795,0.991960778145379,1.95573690616267,-0.191407994935922,"cecum","Week 2"
"ASV276","lg",8.10128480221585,0.00749302897500758,0.442334698745154,1.95573690616267,4.62291340976302,"cecum","Week 2"
"ASV279","cdiff",6.95369000367589,0.0136872996458969,0.54192892742627,1.87945748497685,4.165108742329,"cecum","Week 2"
"ASV279","Intercept",-2.73208072509985,0.158178833332573,0.904708957125053,1.32897713257894,-2.24645747046983,"cecum","Week 2"
"ASV279","la",-0.300082091193549,0.440481415672647,0.992239080989121,1.87945748497685,-0.138047163001058,"cecum","Week 2"
"ASV279","lg",-0.796941727840802,0.414558608569459,0.970966121481968,1.87945748497685,-0.441214974311121,"cecum","Week 2"
"ASV28","cdiff",4.0189111088515,0.00126600477494279,0.345798600505876,0.953619943242379,4.2221652647466,"cecum","Week 2"
"ASV28","Intercept",6.56257282976768,5.94064429426007e-07,0.000174263376752478,0.674311128541417,9.76327828763313,"cecum","Week 2"
"ASV28","la",-1.89399120116681,0.0754109516409994,1,0.953619943242379,-1.99504397392286,"cecum","Week 2"
"ASV28","lg",0.346917014868806,0.722691590702055,1,0.953619943242379,0.362295160559784,"cecum","Week 2"
"ASV282","cdiff",3.84510727334791,0.232140791109122,0.988327317744374,2.5133998647498,1.62018701264142,"cecum","Week 2"
"ASV282","Intercept",-2.7635094885829,0.244916861388596,0.977167935854498,1.77724208819793,-1.58519050125159,"cecum","Week 2"
"ASV282","la",-0.266901575201487,0.574256691099802,1,2.5133998647498,-0.0703992098147817,"cecum","Week 2"
"ASV282","lg",-0.994085783298275,0.489878673469583,1,2.5133998647498,-0.422541110681108,"cecum","Week 2"
"ASV283","cdiff",-2.15415480558953,0.367796088770471,0.977821777667185,2.13209241637347,-1.17814697650908,"cecum","Week 2"
"ASV283","Intercept",-0.903198842104903,0.533530453471038,1,1.50761700573409,-0.48869367812238,"cecum","Week 2"
"ASV283","la",5.61995045873815,0.0327876637853245,0.968497401653152,2.13209241637347,2.72696409331917,"cecum","Week 2"
"ASV283","lg",-2.71439637504624,0.315992416749214,0.995482532626482,2.13209241637347,-1.37648767039046,"cecum","Week 2"
"ASV285","cdiff",7.54110272772458,0.00492524848163892,0.244905894974045,1.54217867898201,5.58070668098973,"cecum","Week 2"
"ASV285","Intercept",-2.83258743038262,0.0914928623860876,0.81638879919132,1.09048500170949,-2.78468841248443,"cecum","Week 2"
"ASV285","la",-0.168313588909485,0.394093794387235,0.976257817318664,1.54217867898201,-0.104785719000283,"cecum","Week 2"
"ASV285","lg",5.74785868818213,0.0140607663498662,0.555484679854131,1.54217867898201,4.19814675439422,"cecum","Week 2"
"ASV286","cdiff",7.73268550500918,0.00487941858770734,0.457107651679045,1.86457552248782,4.41062376834195,"cecum","Week 2"
"ASV286","Intercept",-2.86122135376972,0.123945765882407,0.930962527230674,1.31845399598559,-2.21204033440885,"cecum","Week 2"
"ASV286","la",0.0225306997594853,0.481382187278968,0.988499316149216,1.86457552248782,-0.0281221671667595,"cecum","Week 2"
"ASV286","lg",-0.736428099063694,0.45734026714069,0.994752983868579,1.86457552248782,-0.422375296492959,"cecum","Week 2"
"ASV287","cdiff",1.42857928497007,0.481917975602354,0.99282305940906,2.41181639479897,0.671125597412235,"cecum","Week 2"
